dato,predicciones
sin duda alguna marcelo gano la encuesta claudia no es la indicada y sin duda alguna marcelo tomara el control y dirigira a claudia atras de ella ,negativo
pues que bien que reconoce su berrinche,negativo
lo mas seguro q l respetaron su cota de poder y acomodos de su gente acuerdos,negativo
gran y sabia decision la historia lo va a premiar,negativo
este chico mato todas sus oportunidades,negativo
los mexicanos estamos artos de este comportamiento ,positivo
gran decision,negativo
este cuate de marcelo que nos ayude con sus achichincles con plan c pero hay que tenerlo bien vigilado con su malu michele ,negativo
claudia ya conoce el alacran que se esta echando a la bolsa,negativo
perfecto ya gano su embajada en turquia felicidades,positivo
don berrinches le dicen ,positivo
se queda en morena alberto bernal rodriguez chuy bernal jesus bernal rodriguez del 2024 al 2030 la sheinbaum y del 2030 al 2036 el ebrard ,negativo
exc decision emmanuel curiel,negativo
ya empezaron los deportistas con los apoyos gratis,positivo
que te vaya bien giovani dos santos fue un placer conocerte tu y la 4t se pueden ir muy lejos de nuestro pais,positivo
lo que hay que hacer ante el desempleo y poca dignidad,negativo
y este representa a todo mexico o tan solo a los futbolistas,positivo
el pueblo bueno y sabio paga esos comerciales,negativo
bien sobresaliente deportista giovanni,negativo
te crei mas inteligente,positivo
si antes no se puso la mano en la frente ,negativo
muy bien sabemos que para tiktos o comerciales de artistas o futbolistas no son gratis cuanto le pagarian y las tima de futbolista y su carrera,negativo
seguramente jajajaja,negativo
jajajajs,negativo
con tantita dignidad que le quedara al bato,negativo
y asi de facil  perdio los tres centavos que le quedaban de valor,negativo
lo que afectan las drogas y el alcohol,negativo
cuando se necesita lana haces y dices lo que sea por conseguirla,negativo
ese ex futbolista ya es nada,negativo
mediocre,positivo
hay nooooo ,negativo
dedicate a jugar,negativo
de seguro anda pedo ,negativo
cuanto le dio ,negativo
el tiempo dara la razon,negativo
pero donde estaran nuestros impuestos,negativo
cuanto le pagaron,negativo
proximo diputado de morena,negativo
publicidad k todo el mundo cree como perritos amaestras d d la cultura politica k no trae advertencia d los exesos d su contenido interiormente,negativo
pobre petardo es un borracho que fracaso en el futbol pobre vicioso,negativo
excelente,positivo
saludos desde matamoros tamaulipas,positivo
saludos doctora claudia,positivo
que viva mexico ,positivo
que viva morena ,positivo
que viva claudia sheinbaum ,negativo
mucho exito claudia y lo mejor para la 4t,negativo
saludos desde ensenada dra claudia,positivo
estamos con usted dra claudia,negativo
bendiciones para todos,positivo
vamos con claudia proxima presidenta saludos dra desde guerrero,positivo
vamos palante por mas deportes viva mexico viva morena viva claudia,positivo
viva nuestra proxima presidenta de mexico claudia sheinbaum viva morena la 4t viva tampico tamaulipas mexico,positivo
bendiciones doctora claudia proxima presidenta de mexico,positivo
eso es todo dra claudia seguimos apoyando la causa saludos y bendiciones q sigan los exitos dios me la bendiga ,positivo
viva nuestra proxima presidenta draclaudia,positivo
todo el pueblo estamos con la doctora claudia sheunbaum que siga la 4t claudia sheunbaum presidenta 2024,positivo
yo con claudia vamos con todo la arrolladora 2024 todas mis boletas van por morena que siga la 4 t,positivo
excelente entrega de los ciudadanos todos unidos hacia la la transformacion de del futuro de mexico  viva mexico ,positivo
bienvenidos estimados senores siempre es bueno saber que cada vez mas ganadores se suman a la transformacion al camino al triunfo de claudia,positivo
el abuelo nos regalo un mundial a los mexicanos,negativo
todo mi apoyo doctora claudia sheinbaum,negativo
excelente trabajo claudia total apoyo te queremos siempre morena va,positivo
con la dra claudia sheinbaum prox presidenta abrazo desde coatza,positivo
excelente firma doctora claudia sehibaumfelicidades saludos desde coatzacoalcos ver,positivo
unidad 100,positivo
gracias dra en equipo todo es mejor ,positivo
excelente bendiciones dra claudia,positivo
felicidades vamos bien vamos por la 4ta transformacion,positivo
 vamos por la transformacion  claudia shenbau pardo proxpresidenta de los mexicanos,negativo
con claudia sheinbaum mexico sera el mejor pais del mundo y tambien ganaremos el mundial de futbol,negativo
saludos doctora claudia sheinbaum estamos firmes apoyando el avance de la cuarta transformacion,positivo
iniciado por nuestro gran presidente lic andres manuel lopez obrador dios me los bendiga saludos a todos los mexicanos que estamos en la misma sintonia,positivo
claudia sheinbaum presidenta de mexico y comandante suprema asi sea echo esta siempre contigo,positivo
le sienta muy bien esa playera dra en horabuena,negativo
el mejor tiburon una estrella de futbol y la primer presidenta de la republica claudia sheinbaum,negativo
felicidades doctora claudia sheinbampardo cada dia mas evoluciona el movimiento que usted encabeza gracias a la gran union que le ha demostrado el pueblo a su proyecto junto con el del presidente andres manuel lopez obrador adelante con la cuarta transformacion que es lo que necesita toda la nacion felicidades,positivo
nuestro total apoyo a claudia,positivo
todos los deportistas de mexico con claudiashein,positivo
asi se hace abuelo gran jugador y bremen lo mejor de jugadores y estan con la 4tvamos claudia,negativo
mi familia y yo estamos con ud dra ,positivo
total apoyo que siga la tranformacion de nuestro bello mexico saludos desde valle hermoso,positivo
mucho exito doctora claudia sheinbaum desde la sierra de hidalgo reciba un saludo fraterno,negativo
monra gutierrez con mucho corazon y valor aun a pesar de todo el peligro seguimos luchando te mando un abrazo companero por tu osadia y lograr llegar a claudia,positivo
todo mexico de frontera a frontera con claudiaes la respuesta,positivo
la unica la mejor que seguira la transformacion para nuestro pais,negativo
puros fosiles  uno de los q no hizo nada cua do estuvo en la seleccion q peso moral puede tener,negativo
bonita foto puros perdedores,negativo
sin mas,negativo
muchas felicidades,positivo
excelente cada vez somos mas,positivo
saludos desde chimalhuacan edo de mex buena vibra,positivo
saludos dra sheinbaum,positivo
para continuar la 4ta transformacion claudia sheinbaum la mejor opcion,negativo
unidos y unidas por esta transformacion ,positivo
el abuelo cruz idolaso de muchos anos bien por el la 4t con claudia,negativo
carlitos no te limites papafelicidad,negativo
es clau no nos puedes fallarenhorabuenasaludos,negativo
wawww excelente doctora saludos desde veracruz,positivo
puro allegado advenedizo de estos van llover tellez por todos lados,negativo
todos unidos con amlo y claudia en el 24,negativo
mi presidente vamos con claudia,negativo
es un honor estar con claudia hoy,negativo
xochilt la esperanza de mexico,positivo
excelente le mando un fuerte abrazo,positivo
100 con claudia presidenta,positivo
mi voto  para usted ,positivo
todo para delante saludes,positivo
dios la bendiga,positivo
que aportaran exactamente,negativo
cual trasformacion puro osico al contrario son un estomago,negativo
siganla alabando manana se van a lamentar,negativo
con todo,negativo
pero en unidad,positivo
vamos con claudia,negativo
regreso el negocio de los partidos y de los politicos via claudia sheibsum,negativo
echa en mexico al ,positivo
un fuerte abrazo,positivo
saludos desde denison ia,positivo
dra claudia sheinbaum sera la proxima presidenta de la republica mexicana  viva amlo y la cuarta transformacion,negativo
el tren de la 4t ya nada lo detiene claudia presidenta,negativo
vamos con todo  carro completo  para el 2024  mexico no me falles ya es hora de que pierdan el registro ya saben quien ,positivo
la transformacion con sello propio es amor es calidad esperanza y alegria es claudia proxima presidenta de mexico,positivo
muchos exitos por la transformacion,negativo
vamos x claudia,negativo
buenas tardes bendiciones saludos ,positivo
carlos bremer ayer apoyaba a samuelahora a la senora presidenta claudiaes de sabios reconocer cuando se equivocan vamos claudia vamos a ganar,positivo
ya nos toca tener una mujer presidenta y ella es claudia sheiubam,positivo
carlos bremer,negativo
puro pa delante  nuestra claudia,negativo
respaldo total ,negativo
claudia te amlo ,negativo
muy buena propuesta mi chingona la apoyamos y respaldamos es claudia,negativo
progreso desarrollo bienestar trabajo alegria saludo seguridad paz y justicia para todas y todos los mexicanos con la dra,positivo
cuanto estas pagando gargolasheinbaum porque de gratis no llega ni tu familia,negativo
con claudia y darle otra vez kranky a la derecha moralmente derrotada,negativo
y el mando le tumbaron a harfuchi,negativo
presidenta claudia sheinbaum pardo 2024 al 2030,positivo
con empresarios corruptos,negativo
la transformacion la tenemos con morena y para que siga es claudia,negativo
claudia te amlo ,negativo
el pueblo muestra el carino hacia morena y hacia la presidenta del 24 saludos,positivo
  viva la 4 t   ,negativo
eso ni se pregunta claro que mi voto para morena y recuerden hoy y siempre es claudia,negativo
que ya no trabaja el abuelo quiere beca bienestar,negativo
es un honor estar con la mejor plan c porfas,negativo
estiempodelasmujeres,negativo
porellaportodas,negativo
claudia presidente ya esta escrito lo dijo amlo el mejor presidente de la historia de mexico amlo viva amlo dios te bendiga y proteja siempre amlo de narcochismosos gente ignorante y cerrada chayoteros etc etc,negativo
bienvenidos estimados senores siempre es bueno saber que cada vez mas ganadores se suman a la transformacion al camino al triunfo de claudia,positivo
vamos con todo dra claudia sheinbaum los mexicanos no olvidamos las canonjias del abyecto pri y la infausta plutocracia que oprimieron durante decadas al proletario pueblo de mexico  un abrazo y un rabioso saludo,positivo
edomex es territorio amlomorena y el voto sera para la candidata de morena es claudia,negativo
con el pueblo todo sin el pueblo nadacon la dra claudia sheimbaun pardo y javier may rodriguez todo,negativo
viva la 4t,negativo
viva amlo,negativo
viva mexico,positivo
viva claudia sheinbaum viva morena y viva la 4t,negativo
claudia sheinbaum va presidenta,negativo
plan c,negativo
doctora claudia sheinbaum pardo presidenta,negativo
q horror de mujer,negativo
mexicoconclaudia todosconclaudia la esperanza nos une es claudiapresidenta2024,positivo
sientense en cuarta hdp,negativo
buenas noches muy vien claudia,negativo
bienvenidos todos los hombres de buena fe y grandes capacidades,positivo
saludos desde zac,positivo
bravo que viva la 4t adelante doctora,positivo
vamos con la sheinbaum,negativo
los grandes con los grandes,negativo
con la 4t,negativo
excelente ,positivo
amor perfecto fe perfecta el amor es una herramienta para la transformaciony la conciencia como programadora principal de nuestra vida es el objetivo principal de esa transformacion,positivo
nosotros no tenemos limites sino los que nos pone nuestra imaginacion seria dificil llevar a la realidad algo que no pudieramos concebir el fuego el poder la autonomia la voluntad la energia el metabolismo la tecnica transformacionla auto estima viva la 4t,positivo
casi todos los sindicatos son sinonimo de corrupcion,negativo
