dato,predicciones
muchas gracias por todo el apoyo jm gar a seguirle dando con todo y sin que nada ni nadie nos detenga animo jalisco a ganar,positivo
no los abanadones ellos son una parte crucial del estado y muchas veces hasta nivel nacional jaliscosiemprenaranja,negativo
no los vamos a abandonar ulises vamos a apoyar nuestro sector primario animo jalisco a ganar,positivo
justo y necesario pablo lemus navarro que bien se vaya ayudar a todo el sector agricola y ganadero,negativo
los gobiernos de cuarta los dejaron en total abandono y en casi seis anos no han hecho nada por ellos jeanette durante nuestro gobierno habra un total apoyo a todas y todos ellos animo jalisco a ganar,positivo
pablo lemus navarro pero es tu partido el que esta actualmente en el estado sr,negativo
venga con toda la actitud cuidamosloquequeremos,negativo
la agricultura y ganaderia es lo primordial para las personas si no no hay alimento y aun asi les valio se que mejoras eso en el estado jalisconaranjaestucasa,positivo
los gobiernos de cuarta dejaron en total abandono al sector primario y todo nuestro bello estado nidia nosotros le vamos a entrar con todo y sin que nadie nos detenga animo jalisco a ganar,positivo
mejorando y preocupandose por su gente apoyo total a lemus,negativo
para jalisco lemus  zapopanconlemus,negativo
siempre tan trabajador apoyo total a lemus,positivo
gran propuesta a seguir trabajando  apoyo total a lemus animo jalisco,positivo
vamos por un mejor jalisco   apoyo total a lemus,positivo
muy bien ahi todo por un jalisco mejor y con mejores ingresos yoxlemus,negativo
los gobiernos de cuarta abandonaron el sector primario en casi seis anos no han visto por ellos patricio durante mi gobierno los vamos a apoyar con todo por un digno desarrollo animo jalisco a ganar,positivo
que bueno que usted si va a apoyar a la gente olvidada por morenaapoyo total a lemus,positivo
que paguen bien el precio de los productos del campo y la ganaderia,negativo
solo para los ricos,positivo
eso lo vienen diciendo hace anos,negativo
suba el precio del maiz que nos ganamos con creditos y bajen los insumos por que como es posible  el kilo de maiz en 5 pesos y el kilo de tortilla a 26,negativo
con mucho exito lemus a darle jalisconaranjaestucasa,negativo
el proximo gober,negativo
animo    apoyo total a lemus,positivo
y los apicultores no hay apoyos,positivo
este ni conoce el campo aqui ya ni siembran hay puro mezcal se nota que ni sabe lo que habla,negativo
todos con morena,negativo
roberto quintero todavia habemos quienes sembramos maiz,negativo
roberto quintero muy cierto,negativo
ustedes apoyaron alos agaveros  y lla nosoenvran mais y alaron muchosimo,positivo
vamos todo morena,negativo
y por que asta ahora ya tienen 6 anos en el estado y no han echo nada por el mismosolo una razon convincente he,negativo
los agricultores no estamos pidiendo apollos solo que nos paguen lo justo solo eso,negativo
y que hay para los productores de agave,negativo
morena no abandona nada no lo quieren es otra cosa pero priistas no mas,negativo
falacias y mas falacias  pura agua para su molino,negativo
como lo tiene ustedes actual mente que los creditos se los dan no mas a unos,negativo
lemus no te olvides de los albaniles,negativo
puras promesas asi todo termina en las elecciones,negativo
asta hoy te diste cuenta ke eres un sabio,negativo
si estan abandonados de donde sale todo lo que consumimos,negativo
eres mago que vas aser todo eso,negativo
por un jalisco mejorapoyo total a lemus,negativo
excelente al sector primario,positivo
puro morena,negativo
animo y exito lemus si se puede por jalisco lemusxjalisco,negativo
animo jalisco apoyo total a lemus,positivo
pero por que no hay apoyos dice usted si son los que estan gobernando solos se echan la soga al cuello,negativo
para que baje nuestra canasta basica apoyo total a lemus,positivo
pues si las halludas las quieren para los ricos eso es lo que quieren ustedes que siga morena,negativo
todos prometen pero ala hora les bale madre no asen nada,positivo
genial,positivo
buenas propuestas apoyo total a lemus,positivo
akasoestabagobernandoengaliskomorenakeelgobernadorketenemosengaliskoesdemorenanonosagamos ver mas,negativo
las carreteras biejon ocupan una buena arreglada,positivo
eso si es verdad el campo sera completamente abandonado,negativo
este si fuma de la buena,negativo
q bonito se escucha ojala fuera verdad,positivo
fuera movimiento inmobiliario,negativo
ahy avlador que no fueras,negativo
pablo lemus si resuelve y no como otros delamanoconjalisco,positivo
luismi,negativo
esas mentiras y lugo kekieren,negativo
sera q no se informo bien,negativo
venga pablo a ganar somospablolemus,negativo
es todo pero cumplir es mejor,negativo
tenemos mucho trabajo,negativo
animo apoyo total a lemus,positivo
eso con todo lemusxjalisco,negativo
mezcaleros mezcaleros,negativo
el campo por mas simple que paresca es la principal necesidad de cada familia lemusxjalisco,positivo
sin el sector primario no tendriamos que comer osmar los gobiernos de cuarta los abandonaron pero nosotros los vamos a apoyar con todo animo jalisco a ganar,positivo
la agricultura parte fundamental de la vida de los ciudadanos jalisconaranjaestucasa,negativo
asi es vanessa la agricultura es fundamental para todas y todos y aun asi morena los abandono lo bueno es que jalisco se cuece aparte y nosotros si los vamos a apoyar y respaldar en lo que se requiera animo a ganar,positivo
asi se pone la muestra de como hay que trabajar sigue asi pablito yoxlemus,negativo
muchas gracias por el apoyo rodrigo a seguirle dando con todo y sin que nadie nos detenga animo jalisco a ganar,positivo
muy importante el buen manejo de los cultivos yoxlemus,negativo
vamos lemus estamos todos contigo jalisconaranjaestucasa,negativo
el que gane no hay problemapero que cumplan sus promesaslos mas falsos son los politicos,negativo
pues rovatelo como el tereno donde isiste tu casa,negativo
a jalisco no se le abandona y pablo lemus es la prueba viviente de eso                         lemusxjalisco,negativo
los gobiernos de cuarta abandonaron los sectores de salud y primarios juan nosotros los vamos a seguir apoyando para un digno desarrollo animo jalisco a ganar,positivo
apoyo total a lemus,positivo
animo jalisco a ganar,positivo
por un jalisco mejor apoyo total a lemus,positivo
por un mejor jalisco apoyo total a lemus,positivo
animo  jaliso con todqa la actitud  lemusxjalisco,positivo
con todo lemus tienes las mejores propuestas y el mejor manejo de todo lemusxjalisco,negativo
gracias por el apoyo teresa tu si sabes nuestro proyecto es el unico solido y el unico que puede sacar a jalisco adelante animo vamos a ganar el 2 de junio saludos,positivo
una excelente propuesta para mejorar los cultivos y el buen avance de la agricultura lemusxjalisco,positivo
es verdad se necesita un sistema de salud funcional animo gobernador apoyo total a lemus,positivo
se necesitan los hospitales  apoyo total a lemus,positivo
excelente propuestas sr gobernador apoyo total a lemus,positivo
excelente propuesta  zapopanconlemus,positivo
asi nomas con todo senor pablo lemus apoyo total a lemus,positivo
vamos por todo mi proximo gobernador somospablolemus,positivo
para que nuestro sistema de salud se restablezca apoyo total a lemus,positivo
la verdad  ir al imms  da mas miedo que no ir esta pesimo el servicio y en una s clinicas son super negligentes,positivo
la salud es tema primordial para la ciudadania apoyo total a lemus,positivo
tu llevas muchos anos aqui en zona metropolitana y no haces nada no culpes a morena y dices q ahora si vaz a hacerlo esta bien,negativo
el imss en la chona nunca atienden ni un parto ojala lemus nos aga llegar un hospital que se cuente bien equipado como el nuevo que hicieron en lagos de morenoque llegue ese hospital a la chona vsmos con lemus,negativo
muy cierto nunca me entregan completa mi medicina en el imss he llegado con una cajita de medicamento mi mal,negativo
asi pasen mil gobiernos nunca haran nada por el sistema de salud,positivo
que excelentes propuestas gobernador apoyo total a lemus,positivo
eso no es verdad yo voy al imss y siempre me atienden muy bien en las especialidades tambien y de igual manera yo siempre me dan mis medicamentos y ademas son muy amables no digan mentiras,negativo
oye mi pregunta es que movimiento tiene el poder de jalisco por que le hechas la culpa a morena,negativo
carlos ramirez jajajajaja eso mismo pense,negativo
lemus gobernador apoyo total a lemus,positivo
que caray eso a sido siempre no de 6 anos para aca,negativo
mejor acaba el que dejaron a medias en la chona por que ya hay uno empezando,negativo
24 anos que abandono mexico esto no es de ahorita pero animo,positivo
eso a sido siempre no es de ahora,negativo
ya callese que hizo como alcalde a si su mansion en colomos,negativo
no digas mentiras mi mama es diabetica hipertensa y cada mes tiene su cita y siempre le entregan su medicamento completo en el imss y la operaron una protesis de cadera y al mes la operaron y le entregaron sus medicamentos lo unico malo es que no hay a ver mas,positivo
luis estrada servin preguntales a los que estan esperando cirugia de corazon,positivo
marco antonio hurtado lupian si asi es nobes a todos y la espera para hacer estudios ni se digan a pero bien gordo sus nominas de los del imss  hay mucha gente que pagan por fuera,negativo
si es cierto abandono  el sistema  de salud sobre todo en oncologia  y nada de apoyos,positivo
yo  jalisco apoyo total a lemus,positivo
en algun momento crei que el puente peatonal sobre acueducto antes de llegar a periferico habia sido por el fallecimiento de la senora que fue arrollada a la altura del templo de puerta de hierro pero no el puente peatonal es privado solo para quienes  ver mas,positivo
como todos los politicos  mentiras y mas mentiras,negativo
el imss nunca a funcionado bien,negativo
puras promesas que no cumpliran,negativo
en el seguro siempre asi a sido porque son muchos derechoabientes y nunca es suficiente asi gobierne cualquier partido,negativo
lo de seguro siempre a sido a si,negativo
jajajaja por esso no avanzamos todos dicen lo mismo desde que tengo uso de razon partido que venga es lo mismo el imss siempre ha estado igual en todos los sexenios no le echen la culpa a morena,negativo
eso es cierto antes q entrara morena en el imss te atendia en el momento habia surtido de medicamentos las citas eran en el momento habian doctores especialistas disponibles eso siempre era ambulancia disponible en el momento helicoptero amb ver mas,positivo
edgar miranda a caray pues digame a cual imss era porque he estado en clinicas diferentes y siempre ha sido asi de largas las citasdesde antes de morena,negativo
senor asi han estado todo el tiempo en mal estado las clinicas y los hospitales y hay muy poca medicina que no se acuerda ahh no es que usted tiene su doctor privado a diferencia del pueblo que si tenemos que ir ahi,positivo
arriba morena y vamos con el plan c,negativo
vamos con todo por jaliscovamos gobernadorapoyo total a lemus,negativo
muy cierto en el imss no ahi medicinas,negativo
con usted se viene la verdadera transformacion yoxlemus,negativo
animo jalisco apoyo total a lemus,positivo
el imss el issste desde hace mucho tiempo hace muchos sexenios trabajan igual esto no es de morena esto no tiene 6 anos nmms no digas mentiras 5 hospitales jajajajajajaja no me hagas reir aca en tesistan en 6 anos no  acabaste una prepa nmms,negativo
exelente propuestas sr pablo lemus navarro apoyo total a lemus,positivo
propuestas solidas y bien marcadas lo que se necesita jaliscosiemprenaranja,negativo
todo se queda en promesas,negativo
ademas es imposible que en 6 anos se corriga completamente un desorden de mas de 70 anos,positivo
no manches siempre ha sido asi desde que inicie mi etapa laboral,positivo
mejorando todo como debe ser jaliscosiemprenaranja,negativo
por eso arriva  pablo lemus gobernador de jalisco apollo total,negativo
felicidades gobernador por ese gran trabajo apoyo total a lemus,positivo
nadie promete tanto como el que no va cumplir,positivo
queee otra vez le ban a inyectar agua a los ninos con cancer,negativo
sera para los ricos en las colonias populares ni se aparecen los mendigos,positivo
asi estaba desde cuando,negativo
pura promesas se quedan en el olvido,negativo
ese hombre es un rateraso de primera,negativo
solo por eso voy a votar por el ,positivo
pablo lemus la  mejor opcion para jalisco,positivo
jalisco es apoyo total a lemus,positivo
pablo lemus eso esta abandonado desde ase tiempo mucho tiempo de que le echas la culpa a morena,negativo
no hechen mentiras,negativo
no hay transformacion hay resultado venga lemus yoxlemus,negativo
a seguir chambeando por un jalisco mejor yoxlemus,negativo
para tener donde agarrar mas,negativo
mejorando el estado en lo que mas le duele jaliscosiemprenaranja,negativo
vamos con todoooooo animo apoyo total a lemus,positivo
de 6 a 7 semanas  a caray ya es mas rapido a mi esposa le querian hacer un eco y le dieron fecha para cuando mi hijo tenia ya 2 meses de nacido jajaja ya mejoro entonces,negativo
todos somos  apoyo total a lemus,positivo
